marca_id,marca,modelo_id,modelo,anio,version,calidad_registro,clave_catalogo,activo
10,Ford,100,Ranger,2005,XLT,catalogo_ampliado,Ford|Ranger|2005|XLT,True
10,Ford,100,Ranger,2005,Limited,catalogo_ampliado,Ford|Ranger|2005|Limited,True
10,Ford,100,Ranger,2005,Wildtrak,catalogo_ampliado,Ford|Ranger|2005|Wildtrak,True
10,Ford,100,Ranger,2005,Raptor,catalogo_ampliado,Ford|Ranger|2005|Raptor,True
10,Ford,100,Ranger,2005,Otra / No sé,fallback,Ford|Ranger|2005|Otra / No sé,True
10,Ford,100,Ranger,2006,XL,catalogo_ampliado,Ford|Ranger|2006|XL,True
10,Ford,100,Ranger,2006,XLS,catalogo_ampliado,Ford|Ranger|2006|XLS,True
10,Ford,100,Ranger,2006,XLT,catalogo_ampliado,Ford|Ranger|2006|XLT,True
10,Ford,100,Ranger,2006,Limited,catalogo_ampliado,Ford|Ranger|2006|Limited,True
10,Ford,100,Ranger,2006,Wildtrak,catalogo_ampliado,Ford|Ranger|2006|Wildtrak,True
10,Ford,100,Ranger,2006,Raptor,catalogo_ampliado,Ford|Ranger|2006|Raptor,True
10,Ford,100,Ranger,2006,Otra / No sé,fallback,Ford|Ranger|2006|Otra / No sé,True
10,Ford,100,Ranger,2007,XL,catalogo_ampliado,Ford|Ranger|2007|XL,True
10,Ford,100,Ranger,2007,XLS,catalogo_ampliado,Ford|Ranger|2007|XLS,True
10,Ford,100,Ranger,2007,XLT,catalogo_ampliado,Ford|Ranger|2007|XLT,True
10,Ford,100,Ranger,2007,Limited,catalogo_ampliado,Ford|Ranger|2007|Limited,True
10,Ford,100,Ranger,2007,Wildtrak,catalogo_ampliado,Ford|Ranger|2007|Wildtrak,True
10,Ford,100,Ranger,2007,Raptor,catalogo_ampliado,Ford|Ranger|2007|Raptor,True
10,Ford,100,Ranger,2007,Otra / No sé,fallback,Ford|Ranger|2007|Otra / No sé,True
10,Ford,100,Ranger,2008,XL,catalogo_ampliado,Ford|Ranger|2008|XL,True
10,Ford,100,Ranger,2008,XLS,catalogo_ampliado,Ford|Ranger|2008|XLS,True
10,Ford,100,Ranger,2008,XLT,catalogo_ampliado,Ford|Ranger|2008|XLT,True
10,Ford,100,Ranger,2008,Limited,catalogo_ampliado,Ford|Ranger|2008|Limited,True
10,Ford,100,Ranger,2008,Wildtrak,catalogo_ampliado,Ford|Ranger|2008|Wildtrak,True
10,Ford,100,Ranger,2008,Raptor,catalogo_ampliado,Ford|Ranger|2008|Raptor,True
10,Ford,100,Ranger,2008,Otra / No sé,fallback,Ford|Ranger|2008|Otra / No sé,True
10,Ford,100,Ranger,2009,XL,catalogo_ampliado,Ford|Ranger|2009|XL,True
10,Ford,100,Ranger,2009,XLS,catalogo_ampliado,Ford|Ranger|2009|XLS,True
10,Ford,100,Ranger,2009,XLT,catalogo_ampliado,Ford|Ranger|2009|XLT,True
10,Ford,100,Ranger,2009,Limited,catalogo_ampliado,Ford|Ranger|2009|Limited,True
10,Ford,100,Ranger,2009,Wildtrak,catalogo_ampliado,Ford|Ranger|2009|Wildtrak,True
10,Ford,100,Ranger,2009,Raptor,catalogo_ampliado,Ford|Ranger|2009|Raptor,True
10,Ford,100,Ranger,2009,Otra / No sé,fallback,Ford|Ranger|2009|Otra / No sé,True
10,Ford,100,Ranger,2010,XL,catalogo_ampliado,Ford|Ranger|2010|XL,True
10,Ford,100,Ranger,2010,XLS,catalogo_ampliado,Ford|Ranger|2010|XLS,True
10,Ford,100,Ranger,2010,XLT,catalogo_ampliado,Ford|Ranger|2010|XLT,True
10,Ford,100,Ranger,2010,Limited,catalogo_ampliado,Ford|Ranger|2010|Limited,True
10,Ford,100,Ranger,2010,Wildtrak,catalogo_ampliado,Ford|Ranger|2010|Wildtrak,True
10,Ford,100,Ranger,2010,Raptor,catalogo_ampliado,Ford|Ranger|2010|Raptor,True
10,Ford,100,Ranger,2010,Otra / No sé,fallback,Ford|Ranger|2010|Otra / No sé,True
10,Ford,100,Ranger,2011,XL,catalogo_ampliado,Ford|Ranger|2011|XL,True
10,Ford,100,Ranger,2011,XLS,catalogo_ampliado,Ford|Ranger|2011|XLS,True
10,Ford,100,Ranger,2011,XLT,catalogo_ampliado,Ford|Ranger|2011|XLT,True
10,Ford,100,Ranger,2011,Limited,catalogo_ampliado,Ford|Ranger|2011|Limited,True
10,Ford,100,Ranger,2011,Wildtrak,catalogo_ampliado,Ford|Ranger|2011|Wildtrak,True
10,Ford,100,Ranger,2011,Raptor,catalogo_ampliado,Ford|Ranger|2011|Raptor,True
10,Ford,100,Ranger,2011,Otra / No sé,fallback,Ford|Ranger|2011|Otra / No sé,True
10,Ford,100,Ranger,2012,XL,catalogo_ampliado,Ford|Ranger|2012|XL,True
10,Ford,100,Ranger,2012,XLS,catalogo_ampliado,Ford|Ranger|2012|XLS,True
10,Ford,100,Ranger,2012,XLT,catalogo_ampliado,Ford|Ranger|2012|XLT,True
10,Ford,100,Ranger,2012,Limited,catalogo_ampliado,Ford|Ranger|2012|Limited,True
10,Ford,100,Ranger,2012,Wildtrak,catalogo_ampliado,Ford|Ranger|2012|Wildtrak,True
10,Ford,100,Ranger,2012,Raptor,catalogo_ampliado,Ford|Ranger|2012|Raptor,True
10,Ford,100,Ranger,2012,Otra / No sé,fallback,Ford|Ranger|2012|Otra / No sé,True
10,Ford,100,Ranger,2013,XL,catalogo_ampliado,Ford|Ranger|2013|XL,True
10,Ford,100,Ranger,2013,XLS,catalogo_ampliado,Ford|Ranger|2013|XLS,True
10,Ford,100,Ranger,2013,XLT,catalogo_ampliado,Ford|Ranger|2013|XLT,True
10,Ford,100,Ranger,2013,Limited,catalogo_ampliado,Ford|Ranger|2013|Limited,True
10,Ford,100,Ranger,2013,Wildtrak,catalogo_ampliado,Ford|Ranger|2013|Wildtrak,True
10,Ford,100,Ranger,2013,Raptor,catalogo_ampliado,Ford|Ranger|2013|Raptor,True
10,Ford,100,Ranger,2013,Otra / No sé,fallback,Ford|Ranger|2013|Otra / No sé,True
10,Ford,100,Ranger,2014,XL,catalogo_ampliado,Ford|Ranger|2014|XL,True
10,Ford,100,Ranger,2014,XLS,catalogo_ampliado,Ford|Ranger|2014|XLS,True
10,Ford,100,Ranger,2014,XLT,catalogo_ampliado,Ford|Ranger|2014|XLT,True
10,Ford,100,Ranger,2014,Limited,catalogo_ampliado,Ford|Ranger|2014|Limited,True
10,Ford,100,Ranger,2014,Wildtrak,catalogo_ampliado,Ford|Ranger|2014|Wildtrak,True
10,Ford,100,Ranger,2014,Raptor,catalogo_ampliado,Ford|Ranger|2014|Raptor,True
10,Ford,100,Ranger,2014,Otra / No sé,fallback,Ford|Ranger|2014|Otra / No sé,True
10,Ford,100,Ranger,2015,XL,catalogo_ampliado,Ford|Ranger|2015|XL,True
10,Ford,100,Ranger,2015,XLS,catalogo_ampliado,Ford|Ranger|2015|XLS,True
10,Ford,100,Ranger,2015,XLT,catalogo_ampliado,Ford|Ranger|2015|XLT,True
10,Ford,100,Ranger,2015,Limited,catalogo_ampliado,Ford|Ranger|2015|Limited,True
10,Ford,100,Ranger,2015,Wildtrak,catalogo_ampliado,Ford|Ranger|2015|Wildtrak,True
10,Ford,100,Ranger,2015,Raptor,catalogo_ampliado,Ford|Ranger|2015|Raptor,True
10,Ford,100,Ranger,2015,Otra / No sé,fallback,Ford|Ranger|2015|Otra / No sé,True
10,Ford,100,Ranger,2016,XL,catalogo_ampliado,Ford|Ranger|2016|XL,True
10,Ford,100,Ranger,2016,XLS,catalogo_ampliado,Ford|Ranger|2016|XLS,True
10,Ford,100,Ranger,2016,XLT,catalogo_ampliado,Ford|Ranger|2016|XLT,True
10,Ford,100,Ranger,2016,Limited,catalogo_ampliado,Ford|Ranger|2016|Limited,True
10,Ford,100,Ranger,2016,Wildtrak,catalogo_ampliado,Ford|Ranger|2016|Wildtrak,True
10,Ford,100,Ranger,2016,Raptor,catalogo_ampliado,Ford|Ranger|2016|Raptor,True
10,Ford,100,Ranger,2016,Otra / No sé,fallback,Ford|Ranger|2016|Otra / No sé,True
10,Ford,100,Ranger,2017,XL,catalogo_ampliado,Ford|Ranger|2017|XL,True
10,Ford,100,Ranger,2017,XLS,catalogo_ampliado,Ford|Ranger|2017|XLS,True
10,Ford,100,Ranger,2017,XLT,catalogo_ampliado,Ford|Ranger|2017|XLT,True
10,Ford,100,Ranger,2017,Limited,catalogo_ampliado,Ford|Ranger|2017|Limited,True
10,Ford,100,Ranger,2017,Wildtrak,catalogo_ampliado,Ford|Ranger|2017|Wildtrak,True
10,Ford,100,Ranger,2017,Raptor,catalogo_ampliado,Ford|Ranger|2017|Raptor,True
10,Ford,100,Ranger,2017,Otra / No sé,fallback,Ford|Ranger|2017|Otra / No sé,True
10,Ford,100,Ranger,2018,XL,catalogo_ampliado,Ford|Ranger|2018|XL,True
10,Ford,100,Ranger,2018,XLS,catalogo_ampliado,Ford|Ranger|2018|XLS,True
10,Ford,100,Ranger,2018,XLT,catalogo_ampliado,Ford|Ranger|2018|XLT,True
10,Ford,100,Ranger,2018,Limited,catalogo_ampliado,Ford|Ranger|2018|Limited,True
10,Ford,100,Ranger,2018,Wildtrak,catalogo_ampliado,Ford|Ranger|2018|Wildtrak,True
10,Ford,100,Ranger,2018,Raptor,catalogo_ampliado,Ford|Ranger|2018|Raptor,True
10,Ford,100,Ranger,2018,Otra / No sé,fallback,Ford|Ranger|2018|Otra / No sé,True
10,Ford,100,Ranger,2019,XL,catalogo_ampliado,Ford|Ranger|2019|XL,True
10,Ford,100,Ranger,2019,XLS,catalogo_ampliado,Ford|Ranger|2019|XLS,True
10,Ford,100,Ranger,2019,XLT,catalogo_ampliado,Ford|Ranger|2019|XLT,True
10,Ford,100,Ranger,2019,Limited,catalogo_ampliado,Ford|Ranger|2019|Limited,True
10,Ford,100,Ranger,2019,Wildtrak,catalogo_ampliado,Ford|Ranger|2019|Wildtrak,True
10,Ford,100,Ranger,2019,Raptor,catalogo_ampliado,Ford|Ranger|2019|Raptor,True
10,Ford,100,Ranger,2019,Otra / No sé,fallback,Ford|Ranger|2019|Otra / No sé,True
10,Ford,100,Ranger,2020,XL,catalogo_ampliado,Ford|Ranger|2020|XL,True
10,Ford,100,Ranger,2020,XLS,catalogo_ampliado,Ford|Ranger|2020|XLS,True
10,Ford,100,Ranger,2020,XLT,catalogo_ampliado,Ford|Ranger|2020|XLT,True
10,Ford,100,Ranger,2020,Limited,catalogo_ampliado,Ford|Ranger|2020|Limited,True
10,Ford,100,Ranger,2020,Wildtrak,catalogo_ampliado,Ford|Ranger|2020|Wildtrak,True
10,Ford,100,Ranger,2020,Raptor,catalogo_ampliado,Ford|Ranger|2020|Raptor,True
10,Ford,100,Ranger,2020,Otra / No sé,fallback,Ford|Ranger|2020|Otra / No sé,True
10,Ford,100,Ranger,2021,XL,catalogo_ampliado,Ford|Ranger|2021|XL,True
10,Ford,100,Ranger,2021,XLS,catalogo_ampliado,Ford|Ranger|2021|XLS,True
10,Ford,100,Ranger,2021,XLT,catalogo_ampliado,Ford|Ranger|2021|XLT,True
10,Ford,100,Ranger,2021,Limited,catalogo_ampliado,Ford|Ranger|2021|Limited,True
10,Ford,100,Ranger,2021,Wildtrak,catalogo_ampliado,Ford|Ranger|2021|Wildtrak,True
10,Ford,100,Ranger,2021,Raptor,catalogo_ampliado,Ford|Ranger|2021|Raptor,True
10,Ford,100,Ranger,2021,Otra / No sé,fallback,Ford|Ranger|2021|Otra / No sé,True
10,Ford,100,Ranger,2022,XL,catalogo_ampliado,Ford|Ranger|2022|XL,True
10,Ford,100,Ranger,2022,XLS,catalogo_ampliado,Ford|Ranger|2022|XLS,True
10,Ford,100,Ranger,2022,XLT,catalogo_ampliado,Ford|Ranger|2022|XLT,True
10,Ford,100,Ranger,2022,Limited,catalogo_ampliado,Ford|Ranger|2022|Limited,True
10,Ford,100,Ranger,2022,Wildtrak,catalogo_ampliado,Ford|Ranger|2022|Wildtrak,True
10,Ford,100,Ranger,2022,Raptor,catalogo_ampliado,Ford|Ranger|2022|Raptor,True
10,Ford,100,Ranger,2022,Otra / No sé,fallback,Ford|Ranger|2022|Otra / No sé,True
10,Ford,100,Ranger,2023,XL,catalogo_ampliado,Ford|Ranger|2023|XL,True
10,Ford,100,Ranger,2023,XLS,catalogo_ampliado,Ford|Ranger|2023|XLS,True
10,Ford,100,Ranger,2023,XLT,catalogo_ampliado,Ford|Ranger|2023|XLT,True
10,Ford,100,Ranger,2023,Limited,catalogo_ampliado,Ford|Ranger|2023|Limited,True
10,Ford,100,Ranger,2023,Wildtrak,catalogo_ampliado,Ford|Ranger|2023|Wildtrak,True
10,Ford,100,Ranger,2023,Raptor,catalogo_ampliado,Ford|Ranger|2023|Raptor,True
10,Ford,100,Ranger,2023,Otra / No sé,fallback,Ford|Ranger|2023|Otra / No sé,True
10,Ford,100,Ranger,2024,XL,catalogo_ampliado,Ford|Ranger|2024|XL,True
10,Ford,100,Ranger,2024,XLS,catalogo_ampliado,Ford|Ranger|2024|XLS,True
10,Ford,100,Ranger,2024,XLT,catalogo_ampliado,Ford|Ranger|2024|XLT,True
10,Ford,100,Ranger,2024,Limited,catalogo_ampliado,Ford|Ranger|2024|Limited,True
10,Ford,100,Ranger,2024,Wildtrak,catalogo_ampliado,Ford|Ranger|2024|Wildtrak,True
10,Ford,100,Ranger,2024,Raptor,catalogo_ampliado,Ford|Ranger|2024|Raptor,True
10,Ford,100,Ranger,2024,Otra / No sé,fallback,Ford|Ranger|2024|Otra / No sé,True
10,Ford,100,Ranger,2025,XL,catalogo_ampliado,Ford|Ranger|2025|XL,True
10,Ford,100,Ranger,2025,XLS,catalogo_ampliado,Ford|Ranger|2025|XLS,True
10,Ford,100,Ranger,2025,XLT,catalogo_ampliado,Ford|Ranger|2025|XLT,True
10,Ford,100,Ranger,2025,Limited,catalogo_ampliado,Ford|Ranger|2025|Limited,True
10,Ford,100,Ranger,2025,Wildtrak,catalogo_ampliado,Ford|Ranger|2025|Wildtrak,True
10,Ford,100,Ranger,2025,Raptor,catalogo_ampliado,Ford|Ranger|2025|Raptor,True
10,Ford,100,Ranger,2025,Otra / No sé,fallback,Ford|Ranger|2025|Otra / No sé,True
10,Ford,100,Ranger,2026,XL,catalogo_ampliado,Ford|Ranger|2026|XL,True
10,Ford,100,Ranger,2026,XLS,catalogo_ampliado,Ford|Ranger|2026|XLS,True
10,Ford,100,Ranger,2026,XLT,catalogo_ampliado,Ford|Ranger|2026|XLT,True
10,Ford,100,Ranger,2026,Limited,catalogo_ampliado,Ford|Ranger|2026|Limited,True
10,Ford,100,Ranger,2026,Wildtrak,catalogo_ampliado,Ford|Ranger|2026|Wildtrak,True
10,Ford,100,Ranger,2026,Raptor,catalogo_ampliado,Ford|Ranger|2026|Raptor,True
10,Ford,100,Ranger,2026,Otra / No sé,fallback,Ford|Ranger|2026|Otra / No sé,True
10,Ford,101,F-150,1990,XL,catalogo_ampliado,Ford|F-150|1990|XL,True
10,Ford,101,F-150,1990,XLT,catalogo_ampliado,Ford|F-150|1990|XLT,True
10,Ford,101,F-150,1990,Lariat,catalogo_ampliado,Ford|F-150|1990|Lariat,True
10,Ford,101,F-150,1990,Platinum,catalogo_ampliado,Ford|F-150|1990|Platinum,True
10,Ford,101,F-150,1990,Raptor,catalogo_ampliado,Ford|F-150|1990|Raptor,True
10,Ford,101,F-150,1990,Otra / No sé,fallback,Ford|F-150|1990|Otra / No sé,True
10,Ford,101,F-150,1991,XL,catalogo_ampliado,Ford|F-150|1991|XL,True
10,Ford,101,F-150,1991,XLT,catalogo_ampliado,Ford|F-150|1991|XLT,True
10,Ford,101,F-150,1991,Lariat,catalogo_ampliado,Ford|F-150|1991|Lariat,True
10,Ford,101,F-150,1991,Platinum,catalogo_ampliado,Ford|F-150|1991|Platinum,True
10,Ford,101,F-150,1991,Raptor,catalogo_ampliado,Ford|F-150|1991|Raptor,True
10,Ford,101,F-150,1991,Otra / No sé,fallback,Ford|F-150|1991|Otra / No sé,True
10,Ford,101,F-150,1992,XL,catalogo_ampliado,Ford|F-150|1992|XL,True
10,Ford,101,F-150,1992,XLT,catalogo_ampliado,Ford|F-150|1992|XLT,True
10,Ford,101,F-150,1992,Lariat,catalogo_ampliado,Ford|F-150|1992|Lariat,True
10,Ford,101,F-150,1992,Platinum,catalogo_ampliado,Ford|F-150|1992|Platinum,True
10,Ford,101,F-150,1992,Raptor,catalogo_ampliado,Ford|F-150|1992|Raptor,True
10,Ford,101,F-150,1992,Otra / No sé,fallback,Ford|F-150|1992|Otra / No sé,True
10,Ford,101,F-150,1993,XL,catalogo_ampliado,Ford|F-150|1993|XL,True
10,Ford,101,F-150,1993,XLT,catalogo_ampliado,Ford|F-150|1993|XLT,True
10,Ford,101,F-150,1993,Lariat,catalogo_ampliado,Ford|F-150|1993|Lariat,True
10,Ford,101,F-150,1993,Platinum,catalogo_ampliado,Ford|F-150|1993|Platinum,True
10,Ford,101,F-150,1993,Raptor,catalogo_ampliado,Ford|F-150|1993|Raptor,True
10,Ford,101,F-150,1993,Otra / No sé,fallback,Ford|F-150|1993|Otra / No sé,True
10,Ford,101,F-150,1994,XL,catalogo_ampliado,Ford|F-150|1994|XL,True
10,Ford,101,F-150,1994,XLT,catalogo_ampliado,Ford|F-150|1994|XLT,True
10,Ford,101,F-150,1994,Lariat,catalogo_ampliado,Ford|F-150|1994|Lariat,True
10,Ford,101,F-150,1994,Platinum,catalogo_ampliado,Ford|F-150|1994|Platinum,True
10,Ford,101,F-150,1994,Raptor,catalogo_ampliado,Ford|F-150|1994|Raptor,True
10,Ford,101,F-150,1994,Otra / No sé,fallback,Ford|F-150|1994|Otra / No sé,True
10,Ford,101,F-150,1995,XL,catalogo_ampliado,Ford|F-150|1995|XL,True
10,Ford,101,F-150,1995,XLT,catalogo_ampliado,Ford|F-150|1995|XLT,True
10,Ford,101,F-150,1995,Lariat,catalogo_ampliado,Ford|F-150|1995|Lariat,True
10,Ford,101,F-150,1995,Platinum,catalogo_ampliado,Ford|F-150|1995|Platinum,True
10,Ford,101,F-150,1995,Raptor,catalogo_ampliado,Ford|F-150|1995|Raptor,True
10,Ford,101,F-150,1995,Otra / No sé,fallback,Ford|F-150|1995|Otra / No sé,True
10,Ford,101,F-150,1996,XL,catalogo_ampliado,Ford|F-150|1996|XL,True
10,Ford,101,F-150,1996,XLT,catalogo_ampliado,Ford|F-150|1996|XLT,True
10,Ford,101,F-150,1996,Lariat,catalogo_ampliado,Ford|F-150|1996|Lariat,True
10,Ford,101,F-150,1996,Platinum,catalogo_ampliado,Ford|F-150|1996|Platinum,True
10,Ford,101,F-150,1996,Raptor,catalogo_ampliado,Ford|F-150|1996|Raptor,True
10,Ford,101,F-150,1996,Otra / No sé,fallback,Ford|F-150|1996|Otra / No sé,True
10,Ford,101,F-150,1997,XL,catalogo_ampliado,Ford|F-150|1997|XL,True
10,Ford,101,F-150,1997,XLT,catalogo_ampliado,Ford|F-150|1997|XLT,True
10,Ford,101,F-150,1997,Lariat,catalogo_ampliado,Ford|F-150|1997|Lariat,True
10,Ford,101,F-150,1997,Platinum,catalogo_ampliado,Ford|F-150|1997|Platinum,True
10,Ford,101,F-150,1997,Raptor,catalogo_ampliado,Ford|F-150|1997|Raptor,True
10,Ford,101,F-150,1997,Otra / No sé,fallback,Ford|F-150|1997|Otra / No sé,True
10,Ford,101,F-150,1998,XL,catalogo_ampliado,Ford|F-150|1998|XL,True
10,Ford,101,F-150,1998,XLT,catalogo_ampliado,Ford|F-150|1998|XLT,True
10,Ford,101,F-150,1998,Lariat,catalogo_ampliado,Ford|F-150|1998|Lariat,True
10,Ford,101,F-150,1998,Platinum,catalogo_ampliado,Ford|F-150|1998|Platinum,True
10,Ford,101,F-150,1998,Raptor,catalogo_ampliado,Ford|F-150|1998|Raptor,True
10,Ford,101,F-150,1998,Otra / No sé,fallback,Ford|F-150|1998|Otra / No sé,True
10,Ford,101,F-150,1999,XL,catalogo_ampliado,Ford|F-150|1999|XL,True
10,Ford,101,F-150,1999,XLT,catalogo_ampliado,Ford|F-150|1999|XLT,True
10,Ford,101,F-150,1999,Lariat,catalogo_ampliado,Ford|F-150|1999|Lariat,True
10,Ford,101,F-150,1999,Platinum,catalogo_ampliado,Ford|F-150|1999|Platinum,True
10,Ford,101,F-150,1999,Raptor,catalogo_ampliado,Ford|F-150|1999|Raptor,True
10,Ford,101,F-150,1999,Otra / No sé,fallback,Ford|F-150|1999|Otra / No sé,True
10,Ford,101,F-150,2000,XL,catalogo_ampliado,Ford|F-150|2000|XL,True
10,Ford,101,F-150,2000,XLT,catalogo_ampliado,Ford|F-150|2000|XLT,True
10,Ford,101,F-150,2000,Lariat,catalogo_ampliado,Ford|F-150|2000|Lariat,True
10,Ford,101,F-150,2000,Platinum,catalogo_ampliado,Ford|F-150|2000|Platinum,True
10,Ford,101,F-150,2000,Raptor,catalogo_ampliado,Ford|F-150|2000|Raptor,True
10,Ford,101,F-150,2000,Otra / No sé,fallback,Ford|F-150|2000|Otra / No sé,True
10,Ford,101,F-150,2001,XL,catalogo_ampliado,Ford|F-150|2001|XL,True
10,Ford,101,F-150,2001,XLT,catalogo_ampliado,Ford|F-150|2001|XLT,True
10,Ford,101,F-150,2001,Lariat,catalogo_ampliado,Ford|F-150|2001|Lariat,True
10,Ford,101,F-150,2001,Platinum,catalogo_ampliado,Ford|F-150|2001|Platinum,True
10,Ford,101,F-150,2001,Raptor,catalogo_ampliado,Ford|F-150|2001|Raptor,True
10,Ford,101,F-150,2001,Otra / No sé,fallback,Ford|F-150|2001|Otra / No sé,True
10,Ford,101,F-150,2002,XL,catalogo_ampliado,Ford|F-150|2002|XL,True
10,Ford,101,F-150,2002,XLT,catalogo_ampliado,Ford|F-150|2002|XLT,True
10,Ford,101,F-150,2002,Lariat,catalogo_ampliado,Ford|F-150|2002|Lariat,True
10,Ford,101,F-150,2002,Platinum,catalogo_ampliado,Ford|F-150|2002|Platinum,True
10,Ford,101,F-150,2002,Raptor,catalogo_ampliado,Ford|F-150|2002|Raptor,True
10,Ford,101,F-150,2002,Otra / No sé,fallback,Ford|F-150|2002|Otra / No sé,True
10,Ford,101,F-150,2003,XL,catalogo_ampliado,Ford|F-150|2003|XL,True
10,Ford,101,F-150,2003,XLT,catalogo_ampliado,Ford|F-150|2003|XLT,True
10,Ford,101,F-150,2003,Lariat,catalogo_ampliado,Ford|F-150|2003|Lariat,True
10,Ford,101,F-150,2003,Platinum,catalogo_ampliado,Ford|F-150|2003|Platinum,True
10,Ford,101,F-150,2003,Raptor,catalogo_ampliado,Ford|F-150|2003|Raptor,True
10,Ford,101,F-150,2003,Otra / No sé,fallback,Ford|F-150|2003|Otra / No sé,True
10,Ford,101,F-150,2004,XL,catalogo_ampliado,Ford|F-150|2004|XL,True
10,Ford,101,F-150,2004,XLT,catalogo_ampliado,Ford|F-150|2004|XLT,True
10,Ford,101,F-150,2004,Lariat,catalogo_ampliado,Ford|F-150|2004|Lariat,True
10,Ford,101,F-150,2004,Platinum,catalogo_ampliado,Ford|F-150|2004|Platinum,True
10,Ford,101,F-150,2004,Raptor,catalogo_ampliado,Ford|F-150|2004|Raptor,True
10,Ford,101,F-150,2004,Otra / No sé,fallback,Ford|F-150|2004|Otra / No sé,True
10,Ford,101,F-150,2005,XL,catalogo_ampliado,Ford|F-150|2005|XL,True
10,Ford,101,F-150,2005,XLT,catalogo_ampliado,Ford|F-150|2005|XLT,True
10,Ford,101,F-150,2005,Lariat,catalogo_ampliado,Ford|F-150|2005|Lariat,True
10,Ford,101,F-150,2005,Platinum,catalogo_ampliado,Ford|F-150|2005|Platinum,True
10,Ford,101,F-150,2005,Raptor,catalogo_ampliado,Ford|F-150|2005|Raptor,True
10,Ford,101,F-150,2005,Otra / No sé,fallback,Ford|F-150|2005|Otra / No sé,True
10,Ford,101,F-150,2006,XL,catalogo_ampliado,Ford|F-150|2006|XL,True
10,Ford,101,F-150,2006,XLT,catalogo_ampliado,Ford|F-150|2006|XLT,True
10,Ford,101,F-150,2006,Lariat,catalogo_ampliado,Ford|F-150|2006|Lariat,True
10,Ford,101,F-150,2006,Platinum,catalogo_ampliado,Ford|F-150|2006|Platinum,True
10,Ford,101,F-150,2006,Raptor,catalogo_ampliado,Ford|F-150|2006|Raptor,True
10,Ford,101,F-150,2006,Otra / No sé,fallback,Ford|F-150|2006|Otra / No sé,True
10,Ford,101,F-150,2007,XL,catalogo_ampliado,Ford|F-150|2007|XL,True
10,Ford,101,F-150,2007,XLT,catalogo_ampliado,Ford|F-150|2007|XLT,True
10,Ford,101,F-150,2007,Lariat,catalogo_ampliado,Ford|F-150|2007|Lariat,True
10,Ford,101,F-150,2007,Platinum,catalogo_ampliado,Ford|F-150|2007|Platinum,True
10,Ford,101,F-150,2007,Raptor,catalogo_ampliado,Ford|F-150|2007|Raptor,True
10,Ford,101,F-150,2007,Otra / No sé,fallback,Ford|F-150|2007|Otra / No sé,True
10,Ford,101,F-150,2008,XL,catalogo_ampliado,Ford|F-150|2008|XL,True
10,Ford,101,F-150,2008,XLT,catalogo_ampliado,Ford|F-150|2008|XLT,True
10,Ford,101,F-150,2008,Lariat,catalogo_ampliado,Ford|F-150|2008|Lariat,True
10,Ford,101,F-150,2008,Platinum,catalogo_ampliado,Ford|F-150|2008|Platinum,True
10,Ford,101,F-150,2008,Raptor,catalogo_ampliado,Ford|F-150|2008|Raptor,True
10,Ford,101,F-150,2008,Otra / No sé,fallback,Ford|F-150|2008|Otra / No sé,True
10,Ford,101,F-150,2009,XL,catalogo_ampliado,Ford|F-150|2009|XL,True
10,Ford,101,F-150,2009,XLT,catalogo_ampliado,Ford|F-150|2009|XLT,True
10,Ford,101,F-150,2009,Lariat,catalogo_ampliado,Ford|F-150|2009|Lariat,True
10,Ford,101,F-150,2009,Platinum,catalogo_ampliado,Ford|F-150|2009|Platinum,True
10,Ford,101,F-150,2009,Raptor,catalogo_ampliado,Ford|F-150|2009|Raptor,True
10,Ford,101,F-150,2009,Otra / No sé,fallback,Ford|F-150|2009|Otra / No sé,True
10,Ford,101,F-150,2010,XL,catalogo_ampliado,Ford|F-150|2010|XL,True
10,Ford,101,F-150,2010,XLT,catalogo_ampliado,Ford|F-150|2010|XLT,True
10,Ford,101,F-150,2010,Lariat,catalogo_ampliado,Ford|F-150|2010|Lariat,True
10,Ford,101,F-150,2010,Platinum,catalogo_ampliado,Ford|F-150|2010|Platinum,True
10,Ford,101,F-150,2010,Raptor,catalogo_ampliado,Ford|F-150|2010|Raptor,True
10,Ford,101,F-150,2010,Otra / No sé,fallback,Ford|F-150|2010|Otra / No sé,True
10,Ford,101,F-150,2011,XL,catalogo_ampliado,Ford|F-150|2011|XL,True
10,Ford,101,F-150,2011,XLT,catalogo_ampliado,Ford|F-150|2011|XLT,True
10,Ford,101,F-150,2011,Lariat,catalogo_ampliado,Ford|F-150|2011|Lariat,True
10,Ford,101,F-150,2011,Platinum,catalogo_ampliado,Ford|F-150|2011|Platinum,True
10,Ford,101,F-150,2011,Raptor,catalogo_ampliado,Ford|F-150|2011|Raptor,True
10,Ford,101,F-150,2011,Otra / No sé,fallback,Ford|F-150|2011|Otra / No sé,True
10,Ford,101,F-150,2012,XL,catalogo_ampliado,Ford|F-150|2012|XL,True
10,Ford,101,F-150,2012,XLT,catalogo_ampliado,Ford|F-150|2012|XLT,True
10,Ford,101,F-150,2012,Lariat,catalogo_ampliado,Ford|F-150|2012|Lariat,True
10,Ford,101,F-150,2012,Platinum,catalogo_ampliado,Ford|F-150|2012|Platinum,True
10,Ford,101,F-150,2012,Raptor,catalogo_ampliado,Ford|F-150|2012|Raptor,True
